company,salTpNm,minSal,maxSal,holidayTpNm,minEdubg,career,empTpCd,jobsCd,regDt,closeDt,region_1,region_2,basicAddr,smCo,coTp
(주)비.엘.아이,연봉,25000000,0,주5일근무,대졸(2~3년),관계없음,10,028304,22-01-14,채용시까지  22-03-13,경기,경기 파주시,경기도 파주시 탄현면 방촌로 1172-42,Y,03
(주)비.엘.아이,연봉,25000000,0,주5일근무,대졸(2~3년),관계없음,10,153101,22-01-14,채용시까지  22-03-13,경기,경기 파주시,경기도 파주시 탄현면 방촌로 1172-42,Y,03
(주)금성하이텍,일급,80000,120000,주5일근무,학력무관,관계없음,10,824102,22-01-14,채용시까지  22-02-28,경기,경기 김포시,경기도 김포시 통진읍 김포대로 2398-28,N,03
경인모터스(주),연봉,25000000,35000000,주5일근무,고졸,관계없음,10,817100,22-01-14,22-03-11,경기,경기 이천시,경기도 이천시 호법면 중부대로714번길 133,Y,03
(주)디이에스,시급,9160,9500,주5일근무,학력무관,관계없음,10,890000,22-01-14,채용시까지  22-03-13,경기,경기 화성시,경기도 화성시 양감면 토성로 594-7,N,03
(주)연미술,연봉,25000000,29000000,주5일근무,고졸,관계없음,10,623004,22-01-14,22-02-11,경기,경기 파주시,경기도 파주시 법원읍 사임당로 504-19,Y,03
(주)창성에이스산업,연봉,26000000,32000000,주5일근무,대졸(2~3년),관계없음,10,028404,22-01-14,22-02-14,경기,경기 성남시 분당구,경기도 성남시 분당구 판교로 700,N,03
(주)가암테크,연봉,26000000,0,주5일근무,학력무관,관계없음,10,842300,22-01-14,채용시까지  22-03-12,경기,경기 군포시,경기도 군포시 고산로148번길 17,N,03
삼영플랜트(주),연봉,28000000,40000000,주5일근무,대졸(4년),관계없음,10,151101,22-01-14,채용시까지  22-02-28,경기,경기 안성시,경기도 안성시 대덕면 시미실길 158,Y,03
(주)중원냉열,시급,9500,0,주5일근무,고졸,관계없음,10,814001,22-01-14,22-02-28,경기,경기 파주시,경기도 파주시 광탄면 혜음로 1400,Y,03
삼영플랜트(주),연봉,24000000,40000000,주5일근무,고졸,관계없음,10,028302,22-01-14,채용시까지  22-02-28,경기,경기 안성시,경기도 안성시 대덕면 시미실길 158,Y,03
주승특수포장,월급,2361677,0,주5일근무,학력무관,관계없음,10,027204,22-01-14,채용시까지  22-03-11,경기,경기 양주시,경기도 양주시 광적면 부흥로925번길 90,N,03
주식회사 아스페,연봉,28000000,36000000,주5일근무,대졸(4년),관계없음,10,612200,22-01-14,채용시까지  22-02-28,경기,경기 안양시 동안구,경기도 안양시 동안구 흥안대로427번길 38,N,03
(주)다람기술,시급,9160,0,주5일근무,학력무관,관계없음,10,824105,22-01-14,채용시까지  22-02-28,경기,경기 평택시,경기도 평택시 서탄면 수월암길 15-21,Y,03
그린테크솔루션(주),연봉,35000000,40000000,주5일근무,학력무관,경력,10,028306,22-01-13,22-02-28,경기,경기 화성시,경기도 화성시 비봉면 화성로1616번길 43,N,03
씨앤텍(주),시급,9160,0,주5일근무,학력무관,관계없음,10,890000,22-01-13,채용시까지  22-03-11,경기,경기 평택시,경기도 평택시 산단로 30,N,03
씨앤텍(주),시급,9160,0,주5일근무,학력무관,관계없음,10,890000,22-01-13,채용시까지  22-03-11,경기,경기 화성시,경기도 화성시 양감면 초록로 757,N,03
주식회사포에스텍,연봉,23000000,0,주5일근무,고졸,경력,10,824105,22-01-13,채용시까지  22-02-15,경기,경기 부천시,경기도 부천시 석천로 397,N,03
주식회사라비치,월급,2500000,0,주5일근무,학력무관,관계없음,10,415401,22-01-13,22-02-28,경기,경기 구리시,경기도 구리시 동구릉로459번길 153,N,03
장원퍼니디어,시급,9160,0,주5일근무,고졸,관계없음,10,890000,22-01-13,채용시까지  22-03-12,경기,경기 화성시,경기도 화성시 양감면 은행나무로170번길 18,N,03
(주)피티케이,연봉,24000000,0,주5일근무,대졸(2~3년),신입,20,028302,22-01-13,22-02-15,경기,경기 김포시,경기도 김포시 양촌읍 황금로89번길 50,Y,03
주식회사라템,연봉,24000000,0,주5일근무,학력무관,관계없음,10,029500,22-01-13,채용시까지  22-02-07,경기,경기 남양주시,경기도 남양주시 오남읍 양지로 149-22,N,03
케이원에코텍 주식회사,월급,2500000,4000000,주5일근무,고졸,관계없음,10,155302,22-01-13,채용시까지  22-03-12,경기,경기 광주시,경기도 광주시 곤지암읍 경충대로101번길 26,N,03
대성제관공업(주),월급,1914440,0,주5일근무,학력무관,관계없음,10,890000,22-01-13,채용시까지  22-03-12,경기,경기 파주시,경기도 파주시 파주읍 정문로 633-59,N,03
주식회사비티,연봉,22973280,0,주5일근무,고졸,관계없음,20,836000,22-01-13,채용시까지  22-03-11,경기,경기 고양시 덕양구,경기도 고양시 덕양구 통일로 140,N,03
디메가,연봉,36000000,38000000,주5일근무,대졸(2~3년),경력,10,159103,22-01-13,22-02-28,경기,경기 시흥시,경기도 시흥시 봉화로 314,Y,03
(주)범용테크놀러지,월급,1920000,0,주5일근무,학력무관,관계없음,10,836000,22-01-13,22-02-10,경기,경기 시흥시,경기도 시흥시 엠티브이25로20번길 17,Y,03
엠케이프리시젼(주),시급,9160,0,주5일근무,학력무관,관계없음,20,836001,22-01-13,채용시까지  22-02-12,경기,경기 시흥시,경기도 시흥시 은계중앙로306번길 53,Y,03
주식회사디맥파츠,월급,1914440,0,주5일근무,학력무관,관계없음,10,890000,22-01-13,채용시까지  22-02-14,경기,경기 파주시,경기도 파주시 상지석길 318-7,N,03
(주)루켄테크놀러지스,연봉,23000000,23000000,주5일근무,학력무관,관계없음,20,890001,22-01-13,채용시까지  22-03-11,경기,경기 용인시 처인구,경기도 용인시 처인구 양지면 중부대로2670번길 53-8,N,03
대화산업(주),시급,9160,0,주5일근무,학력무관,관계없음,10,852300,22-01-13,채용시까지  22-03-10,경기,경기 화성시,경기도 화성시 향남읍 백토관리길 51,Y,03
(주)RN2테크놀로지(알엔투테크놀로지),연봉,26000000,0,주5일근무,학력무관,관계없음,10,835200,22-01-13,채용시까지  22-03-10,경기,경기 화성시,경기도 화성시 동탄면 동탄산단9길 11,N,03
농업회사법인 팜에이트 주식회사,월급,2000000,3000000,주5일근무,학력무관,경력,10,811400,22-01-13,채용시까지  22-03-12,경기,경기 평택시,경기도 평택시 진위면 하북2길 178,N,03
(주)RN2테크놀로지(알엔투테크놀로지),월급,2110000,2110000,주5일근무,학력무관,관계없음,20,836000,22-01-13,채용시까지  22-03-10,경기,경기 화성시,경기도 화성시 동탄면 동탄산단9길 11,N,03
원일기획,월급,2500000,0,주5일근무,학력무관,관계없음,10,890007,22-01-13,채용시까지  22-03-11,경기,경기 안산시 단원구,경기도 안산시 단원구 강촌로 278,Y,03
경인모터스(주),연봉,24000000,0,주5일근무,학력무관,관계없음,10,817100,22-01-13,22-02-28,경기,경기 이천시,경기도 이천시 호법면 덕평로 580,Y,03
(주)건설기술원,연봉,30000000,31000000,주5일근무,고졸,경력,10,158500,22-01-13,22-02-11,경기,경기 화성시,경기도 화성시 송산면 이봉산동길 15,N,03
(주)송학식품,연봉,26000000,36000000,주5일근무,학력무관,경력,10,832900,22-01-13,채용시까지  22-03-12,경기,경기 파주시,경기도 파주시 운정4길 16,N,03
(주)이에스기술연구소,연봉,26000000,36000000,주5일근무,대졸(2~3년),관계없음,10,157100,22-01-13,22-02-09,경기,경기 군포시,경기도 군포시 엘에스로 13,N,03
(주)진우전자,월급,1914440,3000000,주5일근무,고졸,관계없음,10,836006,22-01-13,채용시까지  22-03-09,경기,경기 화성시,경기도 화성시 송산면 송산서로 150,Y,03
(주)잉크테크,연봉,28800000,0,주5일근무,고졸,관계없음,10,852301,22-01-13,22-02-10,경기,경기 안산시 단원구,경기도 안산시 단원구 능안로 108,Y,03
(주)삼진엘앤디,시급,9160,0,주5일근무,학력무관,관계없음,10,836004,22-01-13,채용시까지  22-03-12,경기,경기 화성시,경기도 화성시 동탄면 동탄기흥로 64-17,N,03
승진산업(주),연봉,25000000,40000000,주5일근무,학력무관,관계없음,10,612100,22-01-13,22-02-11,경기,경기 안산시 단원구,경기도 안산시 단원구 첨단로181번안길 9,N,03
주식회사에델테크,연봉,25000000,30000000,주5일근무,고졸,관계없음,20,026301,22-01-13,채용시까지  22-03-11,경기,경기 하남시,경기도 하남시 조정대로 35,N,03
(주)금강모빌랙,월급,2300000,3000000,주5일근무,학력무관,관계없음,10,824100,22-01-13,22-02-28,경기,경기 광주시,경기도 광주시 목동길36번길 57,N,03
우리메디칼,월급,1920000,1920000,주5일근무,학력무관,신입,10,890000,22-01-12,채용시까지  22-03-11,경기,경기 남양주시,경기도 남양주시 진접읍 팔야산단로3번길 23,N,03
(주)다람기술,시급,9160,0,주5일근무,학력무관,경력,10,835200,22-01-12,채용시까지  22-03-11,경기,경기 평택시,경기도 평택시 서탄면 수월암길 15-21,Y,03
태진실업(주),시급,9160,0,주5일근무,학력무관,경력,10,861201,22-01-12,채용시까지  22-03-01,경기,경기 양주시,경기도 양주시 은현면 은현로242번길 28,Y,03
주식회사 성호전자,시급,9160,0,주5일근무,학력무관,관계없음,10,159104,22-01-12,채용시까지  22-02-20,경기,경기 안양시 동안구,경기도 안양시 동안구 흥안대로427번길 16,N,03
신원화학(주),연봉,36000000,38000000,주5일근무,학력무관,관계없음,10,851200,22-01-12,22-02-28,경기,경기 시흥시,경기도 시흥시 공단1대로28번길 92,Y,03
(주)해미르,연봉,28000000,0,주5일근무,학력무관,관계없음,10,028102,22-01-12,채용시까지  22-03-01,경기,경기 부천시,경기도 부천시 송내대로 388,N,03
(주)예문테크,연봉,32000000,36000000,주5일근무,학력무관,경력,10,155300,22-01-12,채용시까지  22-03-10,경기,경기 시흥시,경기도 시흥시 공단1대로27번길 18,N,03
(주)에프앤티코리아,월급,2300000,0,주5일근무,고졸,관계없음,10,890000,22-01-12,채용시까지  22-03-11,경기,경기 김포시,경기도 김포시 월곶면 김포대로 2753,N,03
(주)보성엔지니어링,연봉,48000000,0,주5일근무,학력무관,경력,10,151105,22-01-12,22-02-11,경기,경기 오산시,경기도 오산시 황새로 211,N,03
(주)세코인터페이스,연봉,40000000,0,주5일근무,학력무관,경력,10,153101,22-01-12,22-02-28,경기,경기 광명시,경기도 광명시 하안로 60,N,03
(주)미포텍,연봉,26000000,28000000,주5일근무,고졸,관계없음,20,027204,22-01-12,채용시까지  22-02-11,경기,경기 화성시,경기도 화성시 팔탄면 3.1만세로 641-64,N,03
(주)구츠,연봉,40000000,0,주5일근무,학력무관,경력,10,133203,22-01-12,채용시까지  22-03-10,경기,경기 양주시,경기도 양주시 율정로247번길 79-6,Y,03
(주)구츠,연봉,28469280,30000000,주5일근무,대졸(2~3년),관계없음,10,012205,22-01-12,채용시까지  22-03-10,경기,경기 양주시,경기도 양주시 율정로247번길 79-6,Y,03
신창핫멜트(주),연봉,30000000,45000000,주5일근무,대졸(4년),관계없음,20,028306,22-01-12,채용시까지  22-03-11,경기,경기 양주시,경기도 양주시 광적면 그루고개로221번길 100,N,03
(주)삼보,연봉,25000000,25000000,주5일근무,고졸,신입,10,825200,22-01-12,채용시까지  22-02-28,경기,경기 김포시,경기도 김포시 하성면 석평로 180,Y,03
(주)삼보,연봉,25000000,25000000,주5일근무,학력무관,관계없음,10,890001,22-01-12,채용시까지  22-02-28,경기,경기 김포시,경기도 김포시 하성면 석평로 180,Y,03
(주)영신물산,월급,2800000,3000000,주5일근무,고졸,관계없음,10,853201,22-01-12,22-03-11,경기,경기 양주시,경기도 양주시 남면 현석로785번길 207,N,03
(주)웰크론한텍,연봉,32000000,0,주5일근무,대졸(2~3년),관계없음,10,029506,22-01-12,채용시까지  22-03-11,경기,경기 성남시 분당구,경기도 성남시 분당구 황새울로200번길 28,N,03
(주)파크시스템스,시급,12000,0,주5일근무,학력무관,관계없음,21,026301,22-01-12,채용시까지  22-03-10,경기,경기 수원시 영통구,경기도 수원시 영통구 광교로 109,Y,03
(주)덴키스트,시급,9160,0,주5일근무,고졸,신입,20,852305,22-01-12,채용시까지  22-02-07,경기,경기 군포시,경기도 군포시 농심로 3,Y,03
(주)헵스켐,연봉,28000000,33000000,주5일근무,고졸,관계없음,10,852305,22-01-12,채용시까지  22-03-11,경기,경기 시흥시,경기도 시흥시 엠티브이26로 61,Y,03
(주)휴비딕,월급,2000000,2500000,주5일근무,학력무관,경력,20,016300,22-01-12,채용시까지  22-03-10,경기,경기 안성시,경기도 안성시 대덕면 모산로 58-5,Y,03
영일엠(주),연봉,30000000,0,주5일근무,학력무관,관계없음,10,624103,22-01-12,22-02-06,경기,경기 성남시 중원구,경기도 성남시 중원구 둔촌대로 400,Y,03
(주)스타코,연봉,34000000,36000000,주5일근무,학력무관,관계없음,10,028402,22-01-12,채용시까지  22-03-10,경기,경기 안산시 단원구,경기도 안산시 단원구 동산로27번길 28,N,03
부성정밀(주),월급,3000000,3500000,주5일근무,고졸,경력,10,817200,22-01-12,채용시까지  22-03-11,경기,경기 김포시,경기도 김포시 양촌읍 황금3로7번길 12-48,N,03
거성실업,시급,9160,0,주5일근무,학력무관,관계없음,10,890000,22-01-12,채용시까지  22-03-10,경기,경기 시흥시,경기도 시흥시 마유로92번길 109,N,03
성진종합전기(주),연봉,32000000,0,주5일근무,학력무관,관계없음,10,028306,22-01-11,채용시까지  22-03-10,경기,경기 화성시,경기도 화성시 남양읍 화성로1424번길 17-26,Y,03
(주)뉴아세아조인트,연봉,24000000,0,주5일근무,학력무관,관계없음,10,028306,22-01-11,채용시까지  22-02-28,경기,경기 여주시,경기도 여주시 능서면 능서로 262,N,03
삼우전자정밀(주),월급,1914440,1914440,주5일근무,학력무관,신입,10,028307,22-01-11,채용시까지  22-03-10,경기,경기 시흥시,경기도 시흥시 공단1대로196번길 148,Y,03
이케이주식회사,월급,2000000,0,주5일근무,학력무관,경력,10,412002,22-01-11,채용시까지  22-03-10,경기,경기 용인시 수지구,경기도 용인시 수지구 신수로 767,N,03
(주)창성에이스산업,연봉,24000000,34000000,주5일근무,학력무관,관계없음,10,026103,22-01-11,22-02-07,경기,경기 성남시 분당구,경기도 성남시 분당구 판교로 253,N,03
원당P&P주식회사,월급,2000000,2400000,주5일근무,고졸,관계없음,10,890000,22-01-11,채용시까지  22-02-28,경기,경기 고양시 일산동구,경기도 고양시 일산동구 장항로 203-68,N,03
(주)창성에이스산업,연봉,33000000,42000000,주5일근무,대졸(4년),경력,10,028101,22-01-11,22-02-07,경기,경기 성남시 분당구,경기도 성남시 분당구 판교로 253,N,03
(주)테라엔지니어링,시급,10000,0,주5일근무,학력무관,관계없음,10,890000,22-01-11,22-02-28,경기,경기 안성시,경기도 안성시 양성면 안성맞춤대로 2178,N,03
